"date","type","total_occurence","total_fatality","average_fatality","location","year"
"30-JUL-1998","Beech 1900D",35,82,2.34,"Baie de Quib...","1998"
"19-AUG-1998","Beech 1900D",35,82,2.34,"Denver Inter...","1998"
"22-JAN-1999","Beech 1900D",35,82,2.34,"Hyannis-Barn...","1999"
"08-FEB-1999","Beech 1900D",35,82,2.34,"Milwaukee, WI","1999"
"19-FEB-1999","Beech 1900D",35,82,2.34,"Frankfurt In...","1999"
"30-JUL-1999","Beech 1900D",35,82,2.34,"Arauca-Santi...","1999"
"12-AUG-1999","Beech 1900D",35,82,2.34,"Sept-Îles Ai...","1999"
"10-SEP-1999","Beech 1900D",35,82,2.34,"Newcastle-Wi...","1999"
"03-MAY-2001","Beech 1900D",35,82,2.34,"Cooma Airpor...","2001"
"14-MAY-2002","Beech 1900D",35,82,2.34,"Grand Island...","2002"
"14-MAY-2002","Beech 1900D",35,82,2.34,"Grand Island...","2002"
"08-JAN-2003","Beech 1900D",35,82,2.34,"Charlotte-Do...","2003"
"19-MAR-2003","Beech 1900D",35,82,2.34,"Obuasi Airstrip","2003"
"26-AUG-2003","Beech 1900D",35,82,2.34,"Hyannis, MA","2003"
"28-JAN-2004","Beech 1900D",35,82,2.34,"Ghardaïa-Nou...","2004"
"01-APR-2004","Beech 1900D",35,82,2.34,"Hartford-Bra...","2004"
"06-SEP-2004","Beech 1900D",35,82,2.34,"Eket airstrip","2004"
"25-JAN-2007","Beech 1900D",35,82,2.34,"St. Moritz-S...","2007"
"18-JUN-2007","Beech 1900D",35,82,2.34,"Blenheim-Woo...","2007"
"20-JUN-2007","Beech 1900D",35,82,2.34,"Laramie Regi...","2007"
"22-FEB-2008","Beech 1900D",35,82,2.34,"Kayenta-Peab...","2008"
"15-MAR-2008","Beech 1900D",35,82,2.34,"Bushi Villag...","2008"
"09-NOV-2009","Beech 1900D",35,82,2.34,"Nairobi-Wils...","2009"
"09-FEB-2011","Beech 1900D",35,82,2.34,"Kasabonika A...","2011"
"25-SEP-2011","Beech 1900D",35,82,2.34,"Kathmandu-Tr...","2011"
"28-OCT-2012","Beech 1900D",35,82,2.34,"Bir Kalait","2012"
"01-SEP-2013","Beech 1900D",35,82,2.34,"Telluride Ai...","2013"
"18-MAR-2016","Beech 1900D",35,82,2.34,"Karachi-Jinn...","2016"
"20-APR-2016","Beech 1900D",35,82,2.34,"Gander Airpo...","2016"
"09-FEB-2017","Beech 1900D",35,82,2.34,"Tulita Airpo...","2017"
"14-OCT-2017","Beech 1900D",35,82,2.34,"Moncton/Grea...","2017"
"18-APR-1977","Beech 200 Super King Air",111,249,2.24,"Ruddock, LA","1977"
"27-JUL-1977","Beech 200 Super King Air",111,249,2.24,"Bourgas Airp...","1977"
"19-OCT-1977","Beech 200 Super King Air",111,249,2.24,"Valparaiso-P...","1977"
"03-OCT-1978","Beech 200 Super King Air",111,249,2.24,"unknown","1978"
"25-SEP-1979","Beech 200 Super King Air",111,249,2.24,"Nantes","1979"
"27-OCT-1979","Beech 200 Super King Air",111,249,2.24,"San Ysidro, CA","1979"
"21-FEB-1980","Beech 200 Super King Air",111,249,2.24,"Sydney-Kings...","1980"
"15-MAR-1980","Beech 200 Super King Air",111,249,2.24,"unknown loca...","1980"
"27-MAR-1980","Beech 200 Super King Air",111,249,2.24,"Parker, CO","1980"
"17-OCT-1980","Beech 200 Super King Air",111,249,2.24,"Colmar-Houss...","1980"
"15-MAR-1981","Beech 200 Super King Air",111,249,2.24,"unknown loca...","1981"
"15-JUL-1981","Beech 200 Super King Air",111,249,2.24,"King Cove Ai...","1981"
"04-FEB-1982","Beech 200 Super King Air",111,249,2.24,"Caracas","1982"
"04-APR-1983","Beech 200 Super King Air",111,249,2.24,"Guangzhou Ba...","1983"
"28-AUG-1983","Beech 200 Super King Air",111,249,2.24,"Adavale, QLD","1983"
"26-MAR-1984","Beech 200 Super King Air",111,249,2.24,"Bergamo-Orio...","1984"
"05-MAY-1984","Beech 200 Super King Air",111,249,2.24,"Poza Rica-Ta...","1984"
"09-JUN-1985","Beech 200 Super King Air",111,249,2.24,"Montgomery-O...","1985"
"12-AUG-1985","Beech 200 Super King Air",111,249,2.24,"Quinlan, TX","1985"
"28-OCT-1985","Beech 200 Super King Air",111,249,2.24,"Bogotá","1985"
"03-NOV-1986","Beech 200 Super King Air",111,249,2.24,"Casablanca-N...","1986"
"13-APR-1987","Beech 200 Super King Air",111,249,2.24,"Johannesburg...","1987"
"12-SEP-1987","Beech 200 Super King Air",111,249,2.24,"Rayleigh, Essex","1987"
"16-NOV-1987","Beech 200 Super King Air",111,249,2.24,"Jefferson, WI","1987"
"01-MAR-1988","Beech 200 Super King Air",111,249,2.24,"unknown","1988"
"11-SEP-1988","Beech 200 Super King Air",111,249,2.24,"Jackson, WY","1988"
"12-JAN-1989","Beech 200 Super King Air",111,249,2.24,"Caracas/La C...","1989"
"10-APR-1989","Beech 200 Super King Air",111,249,2.24,"Pensacola Re...","1989"
"10-MAY-1989","Beech 200 Super King Air",111,249,2.24,"Azusa, CA","1989"
"21-JUL-1990","Beech 200 Super King Air",111,249,2.24,"Touba Airpor...","1990"
"21-NOV-1990","Beech 200 Super King Air",111,249,2.24,"Innsbruck-Kr...","1990"
"11-JAN-1991","Beech 200 Super King Air",111,249,2.24,"Vichy-Rolla ...","1991"
"08-FEB-1991","Beech 200 Super King Air",111,249,2.24,"Épinal-Mirec...","1991"
"??-???-1991","Beech 200 Super King Air",111,249,2.24,"Bundaberg Ai...","1991"
"16-JUN-1992","Beech 200 Super King Air",111,249,2.24,"Wilmington A...","1992"
"10-JAN-1993","Beech 200 Super King Air",111,249,2.24,"Quebec Airpo...","1993"
"10-JAN-1993","Beech 200 Super King Air",111,249,2.24,"Quebec Airpo...","1993"
"17-JAN-1993","Beech 200 Super King Air",111,249,2.24,"Surabaya-Jua...","1993"
"19-MAR-1993","Beech 200 Super King Air",111,249,2.24,"Geilo-Dagali...","1993"
"28-JUN-1993","Beech 200 Super King Air",111,249,2.24,"Aminius","1993"
"09-JUL-1994","Beech 200 Super King Air",111,249,2.24,"Sunder Nagar...","1994"
"12-NOV-1994","Beech 200 Super King Air",111,249,2.24,"Huambo-Alban...","1994"
"28-JAN-1995","Beech 200 Super King Air",111,249,2.24,"Cafunfo Airp...","1995"
"12-APR-1995","Beech 200 Super King Air",111,249,2.24,"Lae-Nadzab A...","1995"
"21-OCT-1995","Beech 200 Super King Air",111,249,2.24,"Marunga","1995"
"18-DEC-1995","Beech 200 Super King Air",111,249,2.24,"Ingleside-Mc...","1995"
"15-MAY-1996","Beech 200 Super King Air",111,249,2.24,"Treasure Cay...","1996"
"28-JUN-1996","Beech 200 Super King Air",111,249,2.24,"Bouaflé","1996"
"15-DEC-1996","Beech 200 Super King Air",111,249,2.24,"","1996"
"28-JAN-1997","Beech 200 Super King Air",111,249,2.24,"Sept-Îles Ai...","1997"
"02-MAR-1997","Beech 200 Super King Air",111,249,2.24,"Salt Lake Ci...","1997"
"28-MAY-1997","Beech 200 Super King Air",111,249,2.24,"Luanda Airpo...","1997"
"14-AUG-1997","Beech 200 Super King Air",111,249,2.24,"Dalton Munic...","1997"
"10-OCT-1997","Beech 200 Super King Air",111,249,2.24,"Banjul","1997"
"26-JUN-1998","Beech 200 Super King Air",111,249,2.24,"Abidjan Airp...","1998"
"26-SEP-1998","Beech 200 Super King Air",111,249,2.24,"Surabaya-Jua...","1998"
"06-NOV-1998","Beech 200 Super King Air",111,249,2.24,"Nairobi","1998"
"17-DEC-1998","Beech 200 Super King Air",111,249,2.24,"Libreville A...","1998"
"09-SEP-1999","Beech 200 Super King Air",111,249,2.24,"Caen-Carpiqu...","1999"
"19-SEP-1999","Beech 200 Super King Air",111,249,2.24,"Bimini","1999"
"05-OCT-1999","Beech 200 Super King Air",111,249,2.24,"North Adams-...","1999"
"11-NOV-1999","Beech 200 Super King Air",111,249,2.24,"Chicago-Merr...","1999"
"15-DEC-1999","Beech 200 Super King Air",111,249,2.24,"Hamburg Aero...","1999"
"03-JAN-2000","Beech 200 Super King Air",111,249,2.24,"unknown loca...","2000"
"12-AUG-2000","Beech 200 Super King Air",111,249,2.24,"Spanish Cay ...","2000"
"04-SEP-2000","Beech 200 Super King Air",111,249,2.24,"Burketown, QLD","2000"
"23-DEC-2000","Beech 200 Super King Air",111,249,2.24,"Blackbushe A...","2000"
"27-JAN-2001","Beech 200 Super King Air",111,249,2.24,"Strasburg, CO","2001"
"05-APR-2001","Beech 200 Super King Air",111,249,2.24,"Las Majaguas","2001"
"24-AUG-2001","Beech 200 Super King Air",111,249,2.24,"Piqua, OH","2001"
"19-SEP-2001","Beech 200 Super King Air",111,249,2.24,"Indianapolis...","2001"
"25-OCT-2001","Beech 200 Super King Air",111,249,2.24,"Osage Beach ...","2001"
"24-NOV-2001","Beech 200 Super King Air",111,249,2.24,"Chézy","2001"
"06-FEB-2002","Beech 200 Super King Air",111,249,2.24,"Camden-Harre...","2002"
"20-MAR-2003","Beech 200 Super King Air",111,249,2.24,"Badiraguato ...","2003"
"26-FEB-2004","Beech 200 Super King Air",111,249,2.24,"Mostar Airpo...","2004"
"13-JUN-2004","Beech 200 Super King Air",111,249,2.24,"Rupert, WV","2004"
"28-JUN-2004","Beech 200 Super King Air",111,249,2.24,"São Sebastião","2004"
"30-JUN-2004","Beech 200 Super King Air",111,249,2.24,"Green Bay-Au...","2004"
"24-OCT-2004","Beech 200 Super King Air",111,249,2.24,"Stuart, VA","2004"
"19-NOV-2004","Beech 200 Super King Air",111,249,2.24,"Cabimas-Oro ...","2004"
"10-DEC-2004","Beech 200 Super King Air",111,249,2.24,"Bay View-Ran...","2004"
"27-FEB-2005","Beech 200 Super King Air",111,249,2.24,"Aguachina","2005"
"28-JUL-2005","Beech 200 Super King Air",111,249,2.24,"Shovelnose C...","2005"
"12-OCT-2006","Beech 200 Super King Air",111,249,2.24,"Leonardtown-...","2006"
"06-FEB-2007","Beech 200 Super King Air",111,249,2.24,"Belgrade , MT","2007"
"22-SEP-2007","Beech 200 Super King Air",111,249,2.24,"Kamburu Airs...","2007"
"29-NOV-2007","Beech 200 Super King Air",111,249,2.24,"Santa Inés, ...","2007"
"10-DEC-2007","Beech 200 Super King Air",111,249,2.24,"Salmon-Lemhi...","2007"
"18-DEC-2008","Beech 200 Super King Air",111,249,2.24,"Lanseria Air...","2008"
"07-SEP-2009","Beech 200 Super King Air",111,249,2.24,"Ruidoso Muni...","2009"
"27-APR-2010","Beech 200 Super King Air",111,249,2.24,"Arlit Airpor...","2010"
"17-MAY-2010","Beech 200 Super King Air",111,249,2.24,"San Pedro, C...","2010"
"21-MAY-2010","Beech 200 Super King Air",111,249,2.24,"Caxito","2010"
"05-MAR-2011","Beech 200 Super King Air",111,249,2.24,"Union Island...","2011"
"16-MAR-2011","Beech 200 Super King Air",111,249,2.24,"Long Beach M...","2011"
"25-JUN-2013","Beech 200 Super King Air",111,249,2.24,"Chicago-Exec...","2013"
"16-OCT-2014","Beech 200 Super King Air",111,249,2.24,"Los Roques A...","2014"
"03-NOV-2014","Beech 200 Super King Air",111,249,2.24,"Elorza, Apur...","2014"
"25-APR-2015","Beech 200 Super King Air",111,249,2.24,"Maracaibo-La...","2015"
"30-DEC-2015","Beech 200 Super King Air",111,249,2.24,"Gary Regiona...","2015"
"04-JAN-2016","Beech 200 Super King Air",111,249,2.24,"St. Petersbu...","2016"
"17-JUL-2016","Beech 200 Super King Air",111,249,2.24,"Iqaluit Airp...","2016"
"14-AUG-2016","Beech 200 Super King Air",111,249,2.24,"Orillas del ...","2016"
"10-SEP-2016","Beech 200 Super King Air",111,249,2.24,"Orlando Apop...","2016"
"22-SEP-2016","Beech 200 Super King Air",111,249,2.24,"Bray, Northe...","2016"
"23-NOV-2016","Beech 200 Super King Air",111,249,2.24,"Moorhead Mun...","2016"
"20-FEB-2017","Beech 200 Super King Air",111,249,2.24,"Lago de Mara...","2017"
"14-JUN-2017","Beech 200 Super King Air",111,249,2.24,"Bamako Airpo...","2017"
"21-OCT-2017","Beech 200 Super King Air",111,249,2.24,"Prince Alber...","2017"
"01-MAR-2018","Beech 200 Super King Air",111,249,2.24,"Charallave-Ó...","2018"
"14-MAR-1984","Beech 200C Super King Air",11,1,0.09,"Santa Cruz","1984"
"24-JUN-1987","Beech 200C Super King Air",11,1,0.09,"Madisonville...","1987"
"10-MAY-1997","Beech 200C Super King Air",11,1,0.09,"Steynsburg","1997"
"15-MAY-2003","Beech 200C Super King Air",11,1,0.09,"Coffs Harbou...","2003"
"23-MAR-2004","Beech 200C Super King Air",11,1,0.09,"Darwin Airpo...","2004"
"06-FEB-2007","Beech 200C Super King Air",11,1,0.09,"North Caicos...","2007"
"10-JUN-2009","Beech 200C Super King Air",11,1,0.09,"Lanseria Int...","2009"
"28-MAR-2010","Beech 200C Super King Air",11,1,0.09,"Wajir Airpor...","2010"
"09-SEP-2014","Beech 200C Super King Air",11,1,0.09,"Nouméa-La To...","2014"
"21-JUN-2016","Beech 200C Super King Air",11,1,0.09,"Lima-Jorge C...","2016"
"19-OCT-2017","Beech 200C Super King Air",11,1,0.09,"Nuevo Saposoa","2017"
"17-FEB-1987","Beech 200T Super King Air",2,5,2.5,"Fukuoka Airp...","1987"
"13-DEC-1993","Beech 200T Super King Air",2,5,2.5,"Ipoh Airport...","1993"
"26-OCT-1987","Beech 300 Super King Air",13,21,1.62,"Ciudad Mante","1987"
"15-JUL-1993","Beech 300 Super King Air",13,21,1.62,"Bombay-Sahar...","1993"
"14-JAN-1999","Beech 300 Super King Air",13,21,1.62,"Cullman, AL","1999"
"26-AUG-2000","Beech 300 Super King Air",13,21,1.62,"Ensenada Air...","2000"
"19-OCT-2000","Beech 300 Super King Air",13,21,1.62,"Concord-Buch...","2000"
"24-OCT-2000","Beech 300 Super King Air",13,21,1.62,"Blumberg","2000"
"19-MAR-2001","Beech 300 Super King Air",13,21,1.62,"Berlin","2001"
"14-APR-2004","Beech 300 Super King Air",13,21,1.62,"Daytona Beac...","2004"
"03-FEB-2007","Beech 300 Super King Air",13,21,1.62,"Yahurabila","2007"
"30-APR-2013","Beech 300 Super King Air",13,21,1.62,"Zacatecas","2013"
"01-SEP-2015","Beech 300 Super King Air",13,21,1.62,"Rotterdam/Th...","2015"
"21-APR-2016","Beech 300 Super King Air",13,21,1.62,"Porto Seguro...","2016"
"23-JAN-2017","Beech 300 Super King Air",13,21,1.62,"Tucson Inter...","2017"
"05-DEC-1998","Beech 300 Super King Air 350",7,4,0.57,"Istanbul-Ata...","1998"
"19-OCT-2000","Beech 300 Super King Air 350",7,4,0.57,"Singapore-Se...","2000"
"18-MAY-2003","Beech 300 Super King Air 350",7,4,0.57,"Houston-West...","2003"
"24-JUL-2004","Beech 300 Super King Air 350",7,4,0.57,"Punto Fijo","2004"
"24-MAY-2005","Beech 300 Super King Air 350",7,4,0.57,"Caracas","2005"
"11-MAR-2011","Beech 300 Super King Air 350",7,4,0.57,"Sendai Airpo...","2011"
"07-NOV-2015","Beech 300 Super King Air 350",7,4,0.57,"Taichung-Chi...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"03-APR-2015","Beech 300 Super King Air 350ER",6,0,0,"Wichita-Colo...","2015"
"26-OCT-1993","Beech 300/F Super King Air",1,3,3,"Front Royal, VA","1993"
"12-MAY-1996","Beech 300LW Super King Air",4,8,2,"Linz","1996"
"14-FEB-2002","Beech 300LW Super King Air",4,8,2,"Sarsura Glac...","2002"
"11-MAR-2011","Beech 300LW Super King Air",4,8,2,"Sendai Airpo...","2011"
"14-SEP-2014","Beech 300LW Super King Air",4,8,2,"Nordelta, BA","2014"
"17-JAN-1949","Beech 34 Twin Quad",1,1,1,"Wichita-Beec...","1949"
"28-OCT-1969","Beech 65-B80 Queen Air",1,0,0,"Santiago-Ant...","1969"
"20-JUN-1969","Beech 99",33,85,2.58,"Pasco-Tri-Ci...","1969"
"06-JUL-1969","Beech 99",33,85,2.58,"Monroe, GA","1969"
"15-JAN-1970","Beech 99",33,85,2.58,"Chambéry Air...","1970"
"24-OCT-1971","Beech 99",33,85,2.58,"Allentown Ai...","1971"
"17-NOV-1971","Beech 99",33,85,2.58,"Trinidad","1971"
"31-AUG-1973","Beech 99",33,85,2.58,"Auvers","1973"
"31-MAR-1974","Beech 99",33,85,2.58,"Brunswick-Ma...","1974"
"30-APR-1974","Beech 99",33,85,2.58,"Galveston-Sc...","1974"
"02-JUL-1975","Beech 99",33,85,2.58,"Nantes Châte...","1975"
"29-DEC-1975","Beech 99",33,85,2.58,"Slave Lake A...","1975"
"16-AUG-1976","Beech 99",33,85,2.58,"Bar Harbor A...","1976"
"10-FEB-1978","Beech 99",33,85,2.58,"Richland Air...","1978"
"16-FEB-1978","Beech 99",33,85,2.58,"Clermont-Fer...","1978"
"09-JUN-1979","Beech 99",33,85,2.58,"Chicago-Merr...","1979"
"28-APR-1980","Beech 99",33,85,2.58,"Paris-Orly A...","1980"
"01-FEB-1982","Beech 99",33,85,2.58,"Groton, CT","1982"
"04-SEP-1983","Beech 99",33,85,2.58,"Tours-St Sym...","1983"
"25-AUG-1985","Beech 99",33,85,2.58,"Auburn Airpo...","1985"
"25-NOV-1986","Beech 99",33,85,2.58,"Paris-Orly A...","1986"
"11-FEB-1987","Beech 99",33,85,2.58,"Oneonta Muni...","1987"
"08-MAY-1989","Beech 99",33,85,2.58,"Oskarshamn A...","1989"
"??-???-1993","Beech 99",33,85,2.58,"","1993"
"20-AUG-1994","Beech 99",33,85,2.58,"Helena Airpo...","1994"
"06-DEC-1996","Beech 99",33,85,2.58,"Fort Chipewy...","1996"
"04-DEC-1997","Beech 99",33,85,2.58,"Webequie Air...","1997"
"17-OCT-1998","Beech 99",33,85,2.58,"Missoula, MT","1998"
"30-JUN-1999","Beech 99",33,85,2.58,"Seraing","1999"
"16-DEC-2003","Beech 99",33,85,2.58,"Wausau-Centr...","2003"
"17-AUG-2004","Beech 99",33,85,2.58,"Neihart, MT","2004"
"29-DEC-2006","Beech 99",33,85,2.58,"Rapid City R...","2006"
"14-AUG-2009","Beech 99",33,85,2.58,"Bairro de Al...","2009"
"17-AUG-2015","Beech 99",33,85,2.58,"Codrington A...","2015"
"08-NOV-2015","Beech 99",33,85,2.58,"Saint Lucia-...","2015"
"12-JAN-1971","Beech 99A",16,31,1.94,"Killeen, TX","1971"
"06-JAN-1974","Beech 99A",16,31,1.94,"Johnstown-Ca...","1974"
"16-MAR-1976","Beech 99A",16,31,1.94,"Poughkeepsie...","1976"
"20-JAN-1981","Beech 99A",16,31,1.94,"Spokane Inte...","1981"
"25-FEB-1988","Beech 99A",16,31,1.94,"Dinard-Pleur...","1988"
"??-JUL-1990","Beech 99A",16,31,1.94,"","1990"
"08-APR-1991","Beech 99A",16,31,1.94,"Red Lake Air...","1991"
"17-MAY-1999","Beech 99A",16,31,1.94,"Bemidji Airp...","1999"
"31-DEC-1999","Beech 99A",16,31,1.94,"Saint-Barthé...","1999"
"23-APR-2003","Beech 99A",16,31,1.94,"Prince Alber...","2003"
"24-JAN-2007","Beech 99A",16,31,1.94,"Milwaukee-Ge...","2007"
"10-JUL-2008","Beech 99A",16,31,1.94,"Puerto Montt...","2008"
"20-SEP-2011","Beech 99A",16,31,1.94,"Milot","2011"
"02-MAR-2016","Beech 99A",16,31,1.94,"Bangor, ME","2016"
"19-JAN-2017","Beech 99A",16,31,1.94,"Billings-Log...","2017"
"24-APR-2017","Beech 99A",16,31,1.94,"Waukesha Air...","2017"
"26-APR-1975","Beech A100 King Air",46,54,1.17,"Hilton Head ...","1975"
"13-OCT-1976","Beech A100 King Air",46,54,1.17,"San Luis Potosi","1976"
"12-JAN-1977","Beech A100 King Air",46,54,1.17,"Sturgate, Li...","1977"
"22-JUN-1978","Beech A100 King Air",46,54,1.17,"Muscle Shoal...","1978"
"11-AUG-1978","Beech A100 King Air",46,54,1.17,"Lagos","1978"
"18-MAR-1981","Beech A100 King Air",46,54,1.17,"Houston, TX","1981"
"17-AUG-1983","Beech A100 King Air",46,54,1.17,"Vieques Airp...","1983"
"24-NOV-1984","Beech A100 King Air",46,54,1.17,"Calgary, AB","1984"
"01-FEB-1985","Beech A100 King Air",46,54,1.17,"Cedarville, NJ","1985"
"28-AUG-1986","Beech A100 King Air",46,54,1.17,"Lille-Lesqui...","1986"
"08-NOV-1986","Beech A100 King Air",46,54,1.17,"Brooksville-...","1986"
"30-SEP-1987","Beech A100 King Air",46,54,1.17,"Gold Beach M...","1987"
"29-NOV-1988","Beech A100 King Air",46,54,1.17,"Chapleau Air...","1988"
"18-JAN-1990","Beech A100 King Air",46,54,1.17,"Atlanta-Will...","1990"
"08-JAN-1994","Beech A100 King Air",46,54,1.17,"Bacau Airpor...","1994"
"04-AUG-1994","Beech A100 King Air",46,54,1.17,"North Adams-...","1994"
"21-FEB-1995","Beech A100 King Air",46,54,1.17,"Big Trout Ai...","1995"
"28-NOV-1996","Beech A100 King Air",46,54,1.17,"San Jose-McG...","1996"
"07-DEC-1997","Beech A100 King Air",46,54,1.17,"Sioux Lookou...","1997"
"10-DEC-1997","Beech A100 King Air",46,54,1.17,"Charlotte-Do...","1997"
"21-DEC-1997","Beech A100 King Air",46,54,1.17,"Colorado Spr...","1997"
"14-APR-1999","Beech A100 King Air",46,54,1.17,"Irati, PR","1999"
"14-JUN-1999","Beech A100 King Air",46,54,1.17,"Thunder Bay ...","1999"
"25-OCT-2002","Beech A100 King Air",46,54,1.17,"Eveleth-Virg...","2002"
"01-JAN-2004","Beech A100 King Air",46,54,1.17,"Terrace Bay ...","2004"
"19-APR-2004","Beech A100 King Air",46,54,1.17,"Chibougamau/...","2004"
"24-DEC-2004","Beech A100 King Air",46,54,1.17,"Kuujjuaq Air...","2004"
"26-DEC-2005","Beech A100 King Air",46,54,1.17,"Paparo","2005"
"30-DEC-2005","Beech A100 King Air",46,54,1.17,"La Ronge Air...","2005"
"05-JAN-2006","Beech A100 King Air",46,54,1.17,"Sault Ste Ma...","2006"
"07-JAN-2007","Beech A100 King Air",46,54,1.17,"Sandy Bay Ai...","2007"
"22-MAY-2007","Beech A100 King Air",46,54,1.17,"Acarigua Air...","2007"
"25-OCT-2007","Beech A100 King Air",46,54,1.17,"Chibougamau ...","2007"
"06-NOV-2007","Beech A100 King Air",46,54,1.17,"Chino Airpor...","2007"
"22-AUG-2008","Beech A100 King Air",46,54,1.17,"Moab-Canyonl...","2008"
"22-NOV-2008","Beech A100 King Air",46,54,1.17,"Gods Lake Na...","2008"
"09-DEC-2009","Beech A100 King Air",46,54,1.17,"Saint-Honoré...","2009"
"23-JUN-2010","Beech A100 King Air",46,54,1.17,"Québec City ...","2010"
"04-NOV-2010","Beech A100 King Air",46,54,1.17,"Inuvik/Mike ...","2010"
"15-JUN-2011","Beech A100 King Air",46,54,1.17,"Gray, TN","2011"
"04-DEC-2011","Beech A100 King Air",46,54,1.17,"Pointe Noire...","2011"
"11-JUN-2013","Beech A100 King Air",46,54,1.17,"Kapuskasing ...","2013"
"26-SEP-2014","Beech A100 King Air",46,54,1.17,"Timmins Airp...","2014"
"16-AUG-2015","Beech A100 King Air",46,54,1.17,"Margaree Air...","2015"
"12-DEC-2016","Beech A100 King Air",46,54,1.17,"Saint-Frédér...","2016"
"29-DEC-2016","Beech A100 King Air",46,54,1.17,"Moosonee Air...","2016"
"25-SEP-2008","Beech A200 Super King Air",1,0,0,"Bridgewater ...","2008"
"26-NOV-1983","Beech B100 King Air",14,19,1.36,"Midland/Odes...","1983"
"22-NOV-1991","Beech B100 King Air",14,19,1.36,"Romeo, MI","1991"
"23-DEC-1994","Beech B100 King Air",14,19,1.36,"Vrede","1994"
"04-JAN-1996","Beech B100 King Air",14,19,1.36,"Miles City M...","1996"
"13-NOV-1997","Beech B100 King Air",14,19,1.36,"Madison, MS","1997"
"27-FEB-1999","Beech B100 King Air",14,19,1.36,"Muskoka Airp...","1999"
"26-OCT-2009","Beech B100 King Air",14,19,1.36,"Benavides, TX","2009"
"22-SEP-2010","Beech B100 King Air",14,19,1.36,"Montmagny Ai...","2010"
"19-DEC-2012","Beech B100 King Air",14,19,1.36,"Libby Airpor...","2012"
"19-FEB-2014","Beech B100 King Air",14,19,1.36,"Pearland Reg...","2014"
"04-FEB-2016","Beech B100 King Air",14,19,1.36,"Montreal-St....","2016"
"21-SEP-2016","Beech B100 King Air",14,19,1.36,"Jackson-McKe...","2016"
"02-DEC-2016","Beech B100 King Air",14,19,1.36,"Tyler-Pounds...","2016"
"23-FEB-2018","Beech B100 King Air",14,19,1.36,"Abbotsford A...","2018"
"10-MAY-2016","Beech B100 Super King Air",1,0,0,"Dexter Munic...","2016"
"18-APR-2005","Beech B200 Catpass 250",1,0,0,"Lima-Jorge C...","2005"
"20-OCT-1998","Beech B200 King Air",11,15,1.36,"Rio Rancho, NM","1998"
"23-MAY-2000","Beech B200 King Air",11,15,1.36,"San Diego, C...","2000"
"09-AUG-2001","Beech B200 King Air",11,15,1.36,"Sandersville...","2001"
"04-APR-2003","Beech B200 King Air",11,15,1.36,"Fitchburg Mu...","2003"
"16-APR-2004","Beech B200 King Air",11,15,1.36,"Papeete-Faaa...","2004"
"02-FEB-2007","Beech B200 King Air",11,15,1.36,"Cape Girarde...","2007"
"16-SEP-2009","Beech B200 King Air",11,15,1.36,"Hayward Exec...","2009"
"09-NOV-2009","Beech B200 King Air",11,15,1.36,"Greenville-S...","2009"
"03-JAN-2011","Beech B200 King Air",11,15,1.36,"Maple Creek ...","2011"
"06-MAR-2013","Beech B200 King Air",11,15,1.36,"Pias Airport","2013"
"16-MAY-2015","Beech B200 King Air",11,15,1.36,"Carlsbad-McC...","2015"
"26-MAY-1986","Beech B200 Super King Air",44,68,1.55,"unknown","1986"
"10-DEC-1986","Beech B200 Super King Air",44,68,1.55,"Fort McMurra...","1986"
"19-OCT-1987","Beech B200 Super King Air",44,68,1.55,"Leeds/Bradfo...","1987"
"06-SEP-1998","Beech B200 Super King Air",44,68,1.55,"George West-...","1998"
"22-DEC-2000","Beech B200 Super King Air",44,68,1.55,"Rangeley Mun...","2000"
"12-SEP-2003","Beech B200 Super King Air",44,68,1.55,"Caniçal, Mad...","2003"
"04-DEC-2003","Beech B200 Super King Air",44,68,1.55,"Atlanta-Newn...","2003"
"09-DEC-2004","Beech B200 Super King Air",44,68,1.55,"Tulsa Intern...","2004"
"18-JAN-2005","Beech B200 Super King Air",44,68,1.55,"Perth Airpor...","2005"
"09-APR-2007","Beech B200 Super King Air",44,68,1.55,"Perth Airpor...","2007"
"06-AUG-2007","Beech B200 Super King Air",44,68,1.55,"Garissa Airp...","2007"
"11-OCT-2007","Beech B200 Super King Air",44,68,1.55,"Bogotá-Eldor...","2007"
"19-JAN-2008","Beech B200 Super King Air",44,68,1.55,"Bailundo","2008"
"07-MAR-2008","Beech B200 Super King Air",44,68,1.55,"Cape Town In...","2008"
