"date","type","total_occurence","total_fatality","average_fatality","location","year"
"25-JUN-1952","Avro Shackleton MR.1",6,35,5.83,"Berwick-upon...","1952"
"08-OCT-1952","Avro Shackleton MR.1",6,35,5.83,"Tarbat Ness","1952"
"26-OCT-1954","Avro Shackleton MR.1",6,35,5.83,"Ballykelly-R...","1954"
"09-DEC-1958","Avro Shackleton MR.1",6,35,5.83,"Labuan, Mala...","1958"
"15-MAY-1962","Avro Shackleton MR.1",6,35,5.83,"Gan/Seenu Ai...","1962"
"05-SEP-1957","Avro Shackleton MR.1A",2,0,0,"Ballykelly-R...","1957"
"20-MAY-1961","Avro Shackleton MR.1A",2,0,0,"Gan/Seenu Ai...","1961"
"14-MAY-1953","Avro Shackleton MR.2",11,57,5.18,"Belfast-Alde...","1953"
"11-DEC-1953","Avro Shackleton MR.2",11,57,5.18,"Argyll","1953"
"12-FEB-1954","Avro Shackleton MR.2",11,57,5.18,"Gozo","1954"
"11-JAN-1955","Avro Shackleton MR.2",11,57,5.18,"Fastnet Rock...","1955"
"11-JAN-1955","Avro Shackleton MR.2",11,57,5.18,"Fastnet Rock...","1955"
"22-DEC-1955","Avro Shackleton MR.2",11,57,5.18,"Langar","1955"
"14-SEP-1957","Avro Shackleton MR.2",11,57,5.18,"Gibraltar-No...","1957"
"20-OCT-1961","Avro Shackleton MR.2",11,57,5.18,"Ballykelly R...","1961"
"05-NOV-1967","Avro Shackleton MR.2",11,57,5.18,"Lhokkruet, I...","1967"
"01-APR-1968","Avro Shackleton MR.2",11,57,5.18,"Ballykelly R...","1968"
"19-APR-1968","Avro Shackleton MR.2",11,57,5.18,"Glenmanuilt ...","1968"
"08-AUG-1963","Avro Shackleton MR.3",6,36,6,"Stettynskloo...","1963"
"10-JAN-1964","Avro Shackleton MR.3",6,36,6,"Culloden Moor","1964"
"08-DEC-1965","Avro Shackleton MR.3",6,36,6,"Forres-Kinlo...","1965"
"19-NOV-1967","Avro Shackleton MR.3",6,36,6,"Newquay, UK","1967"
"21-DEC-1967","Avro Shackleton MR.3",6,36,6,"Creag Bhan","1967"
"13-JUL-1994","Avro Shackleton MR.3",6,36,6,"Western Sahara","1994"
"10-JAN-1958","Avro Shackleton T.4",2,2,1,"Forres-Kinlo...","1958"
"17-MAY-1967","Avro Shackleton T.4",2,2,1,"Newquay-St M...","1967"
"23-APR-2013","BAe-125 CC3 (HS-125-700)",1,0,0,"Kandahar Air...","2013"
"01-JUL-1985","BAe-748",5,101,20.2,"Mbeya Airpor...","1985"
"??-MAY-1987","BAe-748",5,101,20.2,"Lake Manyara...","1987"
"07-FEB-1991","BAe-748",5,101,20.2,"Dar Es Salaa...","1991"
"28-APR-1995","BAe-748",5,101,20.2,"Jaffna-Palal...","1995"
"29-APR-1995","BAe-748",5,101,20.2,"Jaffna-Palal...","1995"
"14-OCT-1989","BAe 3102 Jetstream 31",1,5,5,"Dhahran","1989"
"05-JAN-2016","Basler BT-67 Turbo 67 (AC-47T)",1,0,0,"Tres Esquina...","2016"
"15-MAR-1997","Basler BT-67 Turbo 67 (DC-3T)",5,7,1.4,"Newton, WI","1997"
"??-???-1998","Basler BT-67 Turbo 67 (DC-3T)",5,7,1.4,"Flores-Santa...","1998"
"09-NOV-2000","Basler BT-67 Turbo 67 (DC-3T)",5,7,1.4,"Chilanga","2000"
"23-JUL-2004","Basler BT-67 Turbo 67 (DC-3T)",5,7,1.4,"El Jaguey","2004"
"18-FEB-2009","Basler BT-67 Turbo 67 (DC-3T)",5,7,1.4,"Palanquero-G...","2009"
"30-NOV-2011","Beech 1900",1,0,0,"La Paz-El Al...","2011"
"16-MAR-2004","Beech 1900C",1,5,5,"Tonopah-Test...","2004"
"21-AUG-1990","Beech 1900C-1",1,18,18,"Yunlin","1990"
"10-FEB-2016","Beech 1900D",1,5,5,"Naypyidaw In...","2016"
"24-MAY-1981","Beech 200 Super King Air",4,11,2.75,"Huairapungo ...","1981"
"24-SEP-1990","Beech 200 Super King Air",4,11,2.75,"Halmstad Air...","1990"
"17-FEB-1993","Beech 200 Super King Air",4,11,2.75,"Guvercinlik","1993"
"19-MAR-2009","Beech 200 Super King Air",4,11,2.75,"Quito-Marisc...","2009"
"18-MAY-1986","Beech 200C Super King Air",2,13,6.5,"Punta Mitre","1986"
"26-NOV-1995","Beech 200C Super King Air",2,13,6.5,"Uncía Airport","1995"
"19-OCT-2006","Beech 200T Super King Air",1,0,0,"Bahía Blanca...","2006"
"10-JAN-2014","Beech 300 King Air (MARSS)",1,3,3,"Eastern Afgh...","2014"
"07-SEP-2010","Beech 300 Super King Air 350",1,6,6,"Uribe, Meta","2010"
"26-MAR-2015","Beech 300 Super King Air 350ER",1,0,0,"San'a-Al Dal...","2015"
"21-DEC-2016","Beech B200T Super King Air",1,1,1,"Butterworth ...","2016"
"05-MAR-2016","Beech B300 Super King Air 350",1,0,0,"Kawrgosk","2016"
"31-JAN-1979","Beech C-12A Huron (A200 Super King",1,5,5,"Isfahan","1979"
"13-OCT-2009","Beech C-12C Huron (A200 Super King",1,3,3,"Nuristan Pro...","2009"
"12-AUG-2003","Beech C-12F Huron  (A200CF Super Ki",1,2,2,"Pyongtaek-De...","2003"
"11-JAN-1992","Beech C-12F Huron (A200CT Super Kin",2,8,4,"Corumbá Inte...","1992"
"12-NOV-1992","Beech C-12F Huron (A200CT Super Kin",2,8,4,"Juneau Inter...","1992"
"27-APR-2013","Beech MC-12W Liberty (King Air 350)",1,4,4,"Kandahar Air...","2013"
"06-NOV-1998","Beech RC-12K Huron (A200CT Super Ki",3,4,1.33,"Sommerhausen","1998"
"26-MAR-2001","Beech RC-12K Huron (A200CT Super Ki",3,4,1.33,"Nürnberg Air...","2001"
"30-JUN-2010","Beech RC-12K Huron (A200CT Super Ki",3,4,1.33,"Wiesbaden AF...","2010"
"16-APR-1997","Beech RC-12N Huron (A200CT Super Ki",1,2,2,"Ossabaw Isla...","1997"
"16-AUG-2003","Beech T-1A Jayhawk",2,0,0,"Biloxi-Keesl...","2003"
"21-MAY-2008","Beech T-1A Jayhawk",2,0,0,"Lubbock Pres...","2008"
"02-JAN-1982","Beech UC-12B Huron (A200C Super Kin",1,1,1,"Pensacola Re...","1982"
"05-MAR-1957","Blackburn Beverley C.1",8,18,2.25,"Sutton Wick","1957"
"04-FEB-1958","Blackburn Beverley C.1",8,18,2.25,"Beihan","1958"
"11-OCT-1960","Blackburn Beverley C.1",8,18,2.25,"Aden","1960"
"06-OCT-1961","Blackburn Beverley C.1",8,18,2.25,"Bahrain Inte...","1961"
"17-MAY-1962","Blackburn Beverley C.1",8,18,2.25,"Chichester H...","1962"
"13-APR-1963","Blackburn Beverley C.1",8,18,2.25,"El Adem RAF ...","1963"
"21-JUN-1967","Blackburn Beverley C.1",8,18,2.25,"Habulaya","1967"
"15-DEC-1967","Blackburn Beverley C.1",8,18,2.25,"Johor Baru","1967"
"03-AUG-1976","BN-2 Defender",1,5,5,"Muscat","1976"
"31-MAR-1984","BN-2 Islander",4,0,0,"","1984"
"23-SEP-1985","BN-2 Islander",4,0,0,"","1985"
"15-DEC-1986","BN-2 Islander",4,0,0,"","1986"
"15-DEC-1992","BN-2 Islander",4,0,0,"Tolo Harbour","1992"
"06-JAN-2001","BN-2A-2 Islander",1,3,3,"Mahdia","2001"
"03-JAN-1977","BN-2A-21 Defender",4,2,0.5,"","1977"
"09-MAY-1978","BN-2A-21 Defender",4,2,0.5,"","1978"
"09-AUG-1979","BN-2A-21 Defender",4,2,0.5,"Gaborone","1979"
"10-JUN-1987","BN-2A-21 Defender",4,2,0.5,"","1987"
"21-JUL-1978","BN-2A-21 Islander",15,16,1.07,"unknown","1978"
"??-???-1978","BN-2A-21 Islander",15,16,1.07,"","1978"
"06-SEP-1980","BN-2A-21 Islander",15,16,1.07,"","1980"
"17-MAR-1982","BN-2A-21 Islander",15,16,1.07,"","1982"
"12-JAN-1983","BN-2A-21 Islander",15,16,1.07,"Alleypey","1983"
"17-MAY-1985","BN-2A-21 Islander",15,16,1.07,"Cochin","1985"
"09-DEC-1987","BN-2A-21 Islander",15,16,1.07,"Cochin NAS (...","1987"
"23-NOV-1988","BN-2A-21 Islander",15,16,1.07,"Butzweilerhof","1988"
"23-NOV-1988","BN-2A-21 Islander",15,16,1.07,"Butzweilerhof","1988"
"28-AUG-1991","BN-2A-21 Islander",15,16,1.07,"Ramblom Island","1991"
"18-DEC-1992","BN-2A-21 Islander",15,16,1.07,"","1992"
"30-APR-1994","BN-2A-21 Islander",15,16,1.07,"Up Park Camp","1994"
"23-NOV-1999","BN-2A-21 Islander",15,16,1.07,"Kwando Airstrip","1999"
"14-FEB-2003","BN-2A-21 Islander",15,16,1.07,"Brasschaat A...","2003"
"03-APR-2007","BN-2A-21 Islander",15,16,1.07,"Belize coast","2007"
"20-FEB-1982","BN-2A-9 Islander",1,0,0,"Netheravon, ...","1982"
"10-JAN-1987","BN-2A Islander",3,9,3,"Pilas Island...","1987"
"08-OCT-1990","BN-2A Islander",3,9,3,"Kigali Airpo...","1990"
"22-MAY-2000","BN-2A Islander",3,9,3,"Erave Airpor...","2000"
"19-OCT-1998","BN-2B-21 Islander",1,0,0,"Indian Church","1998"
"08-DEC-2010","BN-2T Islander",1,5,5,"Demnate","2010"
"30-JUN-1999","BN-2T Islander AL.1",1,0,0,"Middle Wallop","1999"
"10-NOV-2006","BN-2T Turbine Islander",2,6,3,"Veloor","2006"
"18-OCT-2011","BN-2T Turbine Islander",2,6,3,"Dhorpatan, B...","2011"
"29-OCT-1991","Boeing 707-368C",1,5,5,"East Sale, V...","1991"
"23-OCT-1996","Boeing 707-372C",1,2,2,"Buenos Aires...","1996"
"01-DEC-2009","Boeing 727-222F",1,0,0,"São Paulo-Gu...","2009"
"10-MAY-1999","Boeing 737-247",1,0,0,"Loma Bonita ...","1999"
"05-MAY-1998","Boeing 737-282",1,75,75,"Andoas","1998"
"30-MAR-1993","Boeing 737-3Z6",1,6,6,"Muang Khon Kaen","1993"
"09-MAY-1976","Boeing 747-131F",1,17,17,"Madrid","1976"
"25-JUN-1965","Boeing C-135A Stratolifter",1,84,84,"Santa Ana-El...","1965"
"23-OCT-1962","Boeing C-135B Stratolifter",3,31,10.33,"Guantánamo N...","1962"
"11-MAY-1964","Boeing C-135B Stratolifter",3,31,10.33,"Angeles City...","1964"
"13-JUN-1971","Boeing C-135B Stratolifter",3,31,10.33,"Hawaii, USA","1971"
"01-JUL-1972","Boeing C-135F Stratotanker",1,6,6,"Hao Island A...","1972"
"08-AUG-1957","Boeing C-97 Stratofreighter",1,0,0,"Hilo-General...","1957"
"06-JUN-1951","Boeing C-97A Stratofreighter",4,32,8,"San Antonio-...","1951"
"15-OCT-1951","Boeing C-97A Stratofreighter",4,32,8,"North Atlantic","1951"
"22-OCT-1951","Boeing C-97A Stratofreighter",4,32,8,"San Antonio-...","1951"
"19-JAN-1958","Boeing C-97A Stratofreighter",4,32,8,"Honolulu, Ha...","1958"
"22-MAR-1957","Boeing C-97C-35-BO Stratofreighter",1,67,67,"Tokyo, Japan","1957"
"22-SEP-1995","Boeing E-3A Sentry (707-300B)",1,24,24,"Anchorage-El...","1995"
"28-AUG-2009","Boeing E-3C Sentry (707-300)",1,0,0,"Las Vegas-Ne...","2009"
"16-FEB-1989","Boeing E-6A Hermes",1,0,0,"Washington S...","1989"
"24-SEP-2005","Boeing E-8C (707)",2,0,0,"Lake Charles...","2005"
"13-MAR-2009","Boeing E-8C (707)",2,0,0,"Qatar","2009"
"02-SEP-1997","Boeing EC-135C",1,0,0,"Fayetteville...","1997"
"29-MAY-1992","Boeing EC-135J",1,0,0,"Fayetteville...","1992"
"14-SEP-1977","Boeing EC-135K",1,20,20,"Albuquerque-...","1977"
"06-MAY-1981","Boeing EC-135N",1,21,21,"Walkersville...","1981"
"02-JAN-1980","Boeing EC-135P",1,0,0,"Hampton-Lang...","1980"
"05-MAR-1974","Boeing KC-135 Stratotanker",1,1,1,"Fort Nelson, BC","1974"
"27-JUN-1958","Boeing KC-135A Stratotanker",56,287,5.12,"Springfield-...","1958"
"25-NOV-1958","Boeing KC-135A Stratotanker",56,287,5.12,"Limestone-Lo...","1958"
"31-MAR-1959","Boeing KC-135A Stratotanker",56,287,5.12,"Killeen, TX","1959"
"22-JUN-1959","Boeing KC-135A Stratotanker",56,287,5.12,"Roswell-Walk...","1959"
"15-OCT-1959","Boeing KC-135A Stratotanker",56,287,5.12,"Leitchfield, KY","1959"
"03-FEB-1960","Boeing KC-135A Stratotanker",56,287,5.12,"Roswell-Walk...","1960"
"03-FEB-1960","Boeing KC-135A Stratotanker",56,287,5.12,"Roswell-Walk...","1960"
"03-FEB-1960","Boeing KC-135A Stratotanker",56,287,5.12,"Roswell-Walk...","1960"
"08-MAR-1960","Boeing KC-135A Stratotanker",56,287,5.12,"Fort Worth-C...","1960"
"18-NOV-1960","Boeing KC-135A Stratotanker",56,287,5.12,"Limestone-Lo...","1960"
"25-JAN-1962","Boeing KC-135A Stratotanker",56,287,5.12,"Altus AFB, O...","1962"
"09-MAY-1962","Boeing KC-135A Stratotanker",56,287,5.12,"Limestone-Lo...","1962"
"08-AUG-1962","Boeing KC-135A Stratotanker",56,287,5.12,"Bedford-Hans...","1962"
"10-SEP-1962","Boeing KC-135A Stratotanker",56,287,5.12,"Spokane, WA","1962"
"27-FEB-1963","Boeing KC-135A Stratotanker",56,287,5.12,"Fairbanks-Ei...","1963"
"21-JUN-1963","Boeing KC-135A Stratotanker",56,287,5.12,"Springfield-...","1963"
"28-AUG-1963","Boeing KC-135A Stratotanker",56,287,5.12,"Bermuda","1963"
"28-AUG-1963","Boeing KC-135A Stratotanker",56,287,5.12,"Bermuda","1963"
"08-JUL-1964","Boeing KC-135A Stratotanker",56,287,5.12,"Death Valley...","1964"
"04-JAN-1965","Boeing KC-135A Stratotanker",56,287,5.12,"Limestone-Lo...","1965"
"16-JAN-1965","Boeing KC-135A Stratotanker",56,287,5.12,"Wichita-McCo...","1965"
"26-FEB-1965","Boeing KC-135A Stratotanker",56,287,5.12,"Stephenville...","1965"
"03-JUN-1965","Boeing KC-135A Stratotanker",56,287,5.12,"Roswell-Walk...","1965"
"17-JAN-1966","Boeing KC-135A Stratotanker",56,287,5.12,"Palomares","1966"
"17-MAY-1966","Boeing KC-135A Stratotanker",56,287,5.12,"Amarillo AFB...","1966"
"19-MAY-1966","Boeing KC-135A Stratotanker",56,287,5.12,"Okinawa-Kade...","1966"
"19-JAN-1967","Boeing KC-135A Stratotanker",56,287,5.12,"Spokane, WA","1967"
"19-APR-1967","Boeing KC-135A Stratotanker",56,287,5.12,"Wake Island ...","1967"
"17-JAN-1968","Boeing KC-135A Stratotanker",56,287,5.12,"Minot AFB, N...","1968"
"30-JUL-1968","Boeing KC-135A Stratotanker",56,287,5.12,"Red Buff, CA","1968"
"24-SEP-1968","Boeing KC-135A Stratotanker",56,287,5.12,"Wake Island ...","1968"
"01-OCT-1968","Boeing KC-135A Stratotanker",56,287,5.12,"U-Tapao Airp...","1968"
"22-OCT-1968","Boeing KC-135A Stratotanker",56,287,5.12,"Ching Chuan ...","1968"
"25-MAR-1969","Boeing KC-135A Stratotanker",56,287,5.12,"Limestone-Lo...","1969"
"19-DEC-1969","Boeing KC-135A Stratotanker",56,287,5.12,"Ching Chuan ...","1969"
"06-APR-1970","Boeing KC-135A Stratotanker",56,287,5.12,"Wichita-McCo...","1970"
"13-MAR-1972","Boeing KC-135A Stratotanker",56,287,5.12,"Fort Worth-C...","1972"
"08-MAR-1973","Boeing KC-135A Stratotanker",56,287,5.12,"Columbus-Loc...","1973"
"05-MAR-1974","Boeing KC-135A Stratotanker",56,287,5.12,"Wichita-McCo...","1974"
"07-DEC-1975","Boeing KC-135A Stratotanker",56,287,5.12,"Fairbanks-Ei...","1975"
"06-FEB-1976","Boeing KC-135A Stratotanker",56,287,5.12,"Cabanillas","1976"
"26-SEP-1976","Boeing KC-135A Stratotanker",56,287,5.12,"Alpena, MI","1976"
"04-MAR-1977","Boeing KC-135A Stratotanker",56,287,5.12,"Rome-Griffis...","1977"
"28-APR-1977","Boeing KC-135A Stratotanker",56,287,5.12,"Marysville-B...","1977"
"19-SEP-1979","Boeing KC-135A Stratotanker",56,287,5.12,"Merced-Castl...","1979"
"13-MAR-1982","Boeing KC-135A Stratotanker",56,287,5.12,"Phoenix-Luke...","1982"
"19-MAR-1982","Boeing KC-135A Stratotanker",56,287,5.12,"Greenwood, IL","1982"
"19-MAR-1985","Boeing KC-135A Stratotanker",56,287,5.12,"Cairo Intern...","1985"
"27-AUG-1985","Boeing KC-135A Stratotanker",56,287,5.12,"Marysville-B...","1985"
"17-JUN-1986","Boeing KC-135A Stratotanker",56,287,5.12,"Howard AFB (...","1986"
"13-FEB-1987","Boeing KC-135A Stratotanker",56,287,5.12,"Altus AFB, O...","1987"
"13-MAR-1987","Boeing KC-135A Stratotanker",56,287,5.12,"Spokane-Fair...","1987"
"11-OCT-1988","Boeing KC-135A Stratotanker",56,287,5.12,"Oscoda-Wurts...","1988"
"31-JAN-1989","Boeing KC-135A Stratotanker",56,287,5.12,"Abilene-Dyes...","1989"
"04-OCT-1989","Boeing KC-135A Stratotanker",56,287,5.12,"Carlingford, NB","1989"
"11-JAN-1990","Boeing KC-135A Stratotanker",56,287,5.12,"Portsmouth-P...","1990"
"20-SEP-1989","Boeing KC-135E Stratotanker",1,2,2,"Fairbanks-Ei...","1989"
"03-JUN-1971","Boeing KC-135Q Stratotanker",2,5,2.5,"Centenera","1971"
"08-FEB-1980","Boeing KC-135Q Stratotanker",2,5,2.5,"Plattsburgh ...","1980"
"17-JUL-1967","Boeing KC-135R Stratotanker",4,4,1,"Bellevue-Off...","1967"
"07-APR-1999","Boeing KC-135R Stratotanker",4,4,1,"Oklahoma Cit...","1999"
"26-SEP-2006","Boeing KC-135R Stratotanker",4,4,1,"Bishkek Airp...","2006"
"03-MAY-2013","Boeing KC-135R Stratotanker",4,4,1,"Chaldovar","2013"
"26-MAY-2013","Boeing KC-137E (707-324C)",1,0,0,"Port-au-Prin...","2013"
"05-NOV-1964","Boeing KC-97 Stratofreighter",1,5,5,"Portsmouth-P...","1964"
"06-JUL-1956","Boeing KC-97E Stratofreighter",1,6,6,"Goose Bay, NL","1956"
"20-SEP-1955","Boeing KC-97F Stratofreighter",4,2,0.5,"Bangor-Dow A...","1955"
"09-MAY-1957","Boeing KC-97F Stratofreighter",4,2,0.5,"Azores Islands","1957"
"10-MAY-1957","Boeing KC-97F Stratofreighter",4,2,0.5,"Terceira-Laj...","1957"
"30-MAR-1960","Boeing KC-97F Stratofreighter",4,2,0.5,"Cape Canaver...","1960"
"27-JUN-1954","Boeing KC-97G Stratofreighter",15,86,5.73,"Riverside-Ma...","1954"
"04-MAY-1955","Boeing KC-97G Stratofreighter",15,86,5.73,"Reykjavík-Ke...","1955"
"22-JAN-1957","Boeing KC-97G Stratofreighter",15,86,5.73,"Rome-Griffis...","1957"
"18-JUL-1957","Boeing KC-97G Stratofreighter",15,86,5.73,"Port Kent, NY","1957"
"29-OCT-1957","Boeing KC-97G Stratofreighter",15,86,5.73,"Flagstaff, AZ","1957"
"18-JAN-1959","Boeing KC-97G Stratofreighter",15,86,5.73,"Anchorage-El...","1959"
"22-JUL-1959","Boeing KC-97G Stratofreighter",15,86,5.73,"Andover, NH","1959"
"14-DEC-1959","Boeing KC-97G Stratofreighter",15,86,5.73,"Dow AFB, ME","1959"
"15-APR-1960","Boeing KC-97G Stratofreighter",15,86,5.73,"Lincoln AFB,...","1960"
"27-JUN-1960","Boeing KC-97G Stratofreighter",15,86,5.73,"Newry, ME","1960"
"10-DEC-1962","Boeing KC-97G Stratofreighter",15,86,5.73,"Mistassini L...","1962"
"29-JUN-1964","Boeing KC-97G Stratofreighter",15,86,5.73,"Bermuda","1964"
"19-DEC-1964","Boeing KC-97G Stratofreighter",15,86,5.73,"Stephenville...","1964"
"30-NOV-1970","Boeing KC-97G Stratofreighter",15,86,5.73,"Tel Aviv-Lod...","1970"
"17-SEP-1971","Boeing KC-97G Stratofreighter",15,86,5.73,"Suez Canal","1971"
"09-FEB-1974","Boeing NKC-135A",1,0,0,"Colorado-Spr...","1974"
"18-DEC-2016","Boeing P-8A Poseidon (737-8FV)",1,0,0,"Okinawa-Kade...","2016"
"05-JUN-1969","Boeing RC-135E Rivet Amber",1,19,19,"Shemya, AK, ...","1969"
"15-MAR-1981","Boeing RC-135S Cobra Ball II",1,6,6,"Shemya AFB, ...","1981"
"13-JAN-1969","Boeing RC-135S Rivet Ball",1,0,0,"Shemya AFB, ...","1969"
"25-FEB-1985","Boeing RC-135T Rivet Dandy",1,3,3,"Valdez Munic...","1985"
"30-APR-2015","Boeing RC-135V Rivet Joint",1,0,0,"Bellevue-Off...","2015"
"03-APR-1996","Boeing T-43A (737)",1,35,35,"Dubrovnik Ai...","1996"
"22-MAY-1947","Boeing XC-97",1,5,5,"Dayton-Wrigh...","1947"
"31-AUG-1967","Breguet 1150 Atlantic",6,64,10.67,"Prins Karls ...","1967"
"20-SEP-1968","Breguet 1150 Atlantic",6,64,10.67,"Farnborough ...","1968"
"25-APR-1978","Breguet 1150 Atlantic",6,64,10.67,"Nordholz NAS","1978"
"10-MAR-1981","Breguet 1150 Atlantic",6,64,10.67,"Moroni-Princ...","1981"
"18-MAY-1986","Breguet 1150 Atlantic",6,64,10.67,"Djibouti","1986"
"10-AUG-1999","Breguet 1150 Atlantic",6,64,10.67,"Ran of Kutch","1999"
"07-JAN-1949","Breguet 730",2,9,4.5,"Arzew","1949"
"27-JUN-1951","Breguet 730",2,9,4.5,"Kentira","1951"
"15-AUG-1973","Breguet SP-13A Atlantic",3,3,1,"Wassenaar","1973"
"14-SEP-1978","Breguet SP-13A Atlantic",3,3,1,"Ireland [Iri...","1978"
"15-JAN-1981","Breguet SP-13A Atlantic",3,3,1,"Inner Hebrides","1981"
"14-SEP-1951","Bristol 170 Freighter 21E",3,3,1,"","1951"
"25-NOV-1953","Bristol 170 Freighter 21E",3,3,1,"Mallala, SA","1953"
"21-AUG-1969","Bristol 170 Freighter 21E",3,3,1,"","1969"
"26-AUG-1952","Bristol 170 Freighter 21P",5,20,4,"Khewra","1952"
"25-SEP-1952","Bristol 170 Freighter 21P",5,20,4,"Lahore","1952"
"11-NOV-1953","Bristol 170 Freighter 21P",5,20,4,"","1953"
"05-AUG-1955","Bristol 170 Freighter 21P",5,20,4,"","1955"
"??-NOV-1959","Bristol 170 Freighter 21P",5,20,4,"","1959"
"10-APR-1968","Bristol 170 Freighter 31E",2,0,0,"Wellington I...","1968"
"14-JAN-1981","Bristol 170 Freighter 31E",2,0,0,"Blenheim-Woo...","1981"
"27-MAY-1953","Bristol 170 Freighter 31M",10,35,3.5,"Blenheim-Woo...","1953"
"03-DEC-1955","Bristol 170 Freighter 31M",10,35,3.5,"Marville RCA...","1955"
"01-NOV-1956","Bristol 170 Freighter 31M",10,35,3.5,"","1956"
"10-DEC-1956","Bristol 170 Freighter 31M",10,35,3.5,"Cameron High...","1956"
"29-JAN-1959","Bristol 170 Freighter 31M",10,35,3.5,"Chakala","1959"
"??-NOV-1959","Bristol 170 Freighter 31M",10,35,3.5,"","1959"
"??-???-1961","Bristol 170 Freighter 31M",10,35,3.5,"","1961"
"26-JUL-1962","Bristol 170 Freighter 31M",10,35,3.5,"Indus Valley","1962"
"30-DEC-1963","Bristol 170 Freighter 31M",10,35,3.5,"Marville RCA...","1963"
"??-???-1967","Bristol 170 Freighter 31M",10,35,3.5,"","1967"
"31-AUG-1949","Bristol 170 Freighter IA",4,10,2.5,"Ituzaingó, BA","1949"
"25-OCT-1949","Bristol 170 Freighter IA",4,10,2.5,"Bolson de Bu...","1949"
"18-SEP-1951","Bristol 170 Freighter IA",4,10,2.5,"Rafael Casti...","1951"
"??-AUG-1953","Bristol 170 Freighter IA",4,10,2.5,"","1953"
"24-SEP-1963","Bristol 170 Superfreighter 32",1,0,0,"Guernsey Air...","1963"
"12-OCT-1967","Bristol 175 Britannia C.1",1,0,0,"Khormaksar R...","1967"
"17-NOV-1980","British Aerospace Nimrod MR.2",3,16,5.33,"Forres-Kinlo...","1980"
"03-JUN-1984","British Aerospace Nimrod MR.2",3,16,5.33,"Land's End","1984"
"02-SEP-2006","British Aerospace Nimrod MR.2",3,16,5.33,"Kandahar","2006"
"02-SEP-1995","British Aerospace Nimrod MR.2P",1,7,7,"Toronto, ON","1995"
"16-MAY-1995","British Aerospace Nimrod R.1P",1,0,0,"Lossiemouth","1995"
"13-APR-1944","Budd RB-1 Conestoga",1,1,1,"Patuxent Riv...","1944"
"23-FEB-1973","C-115 Buffalo (DHC-5)",8,34,4.25,"Manaus Air B...","1973"
"18-SEP-1974","C-115 Buffalo (DHC-5)",8,34,4.25,"Ponta Porã I...","1974"
"18-OCT-1974","C-115 Buffalo (DHC-5)",8,34,4.25,"Rio de Janie...","1974"
"16-MAR-1978","C-115 Buffalo (DHC-5)",8,34,4.25,"Rio Branco, AC","1978"
"04-FEB-1985","C-115 Buffalo (DHC-5)",8,34,4.25,"","1985"
"27-NOV-1986","C-115 Buffalo (DHC-5)",8,34,4.25,"Rio de Janie...","1986"
"12-NOV-1990","C-115 Buffalo (DHC-5)",8,34,4.25,"Rio de Janei...","1990"
"15-MAY-1995","C-115 Buffalo (DHC-5)",8,34,4.25,"Manaus Air B...","1995"
"09-DEC-2003","C-17A Globemaster III",3,4,1.33,"Baghdad Inte...","2003"
"30-JAN-2009","C-17A Globemaster III",3,4,1.33,"Bagram Air B...","2009"
"28-JUL-2010","C-17A Globemaster III",3,4,1.33,"Anchorage-El...","2010"
"28-OCT-1966","C-7A Caribou",8,8,1,"An Khe","1966"
"13-DEC-1967","C-7A Caribou",8,8,1,"Binh Thuy Ai...","1967"
"23-APR-1968","C-7A Caribou",8,8,1,"Vung Tau Air...","1968"
"17-JAN-1969","C-7A Caribou",8,8,1,"Vung Tau (VTG)","1969"
"02-APR-1970","C-7A Caribou",8,8,1,"Dak Seang","1970"
"19-DEC-1971","C-7A Caribou",8,8,1,"San Francisc...","1971"
"23-NOV-1972","C-7A Caribou",8,8,1,"Saravane","1972"
"11-OCT-1984","C-7A Caribou",8,8,1,"Horcajo de l...","1984"
"03-AUG-1967","C-7B Caribou",16,60,3.75,"Duc Pho Camp","1967"
"30-NOV-1967","C-7B Caribou",16,60,3.75,"Qui Nhon Air...","1967"
"07-MAY-1968","C-7B Caribou",16,60,3.75,"Camp Evans","1968"
"29-MAY-1968","C-7B Caribou",16,60,3.75,"Dak To","1968"
"25-JUL-1968","C-7B Caribou",16,60,3.75,"Pleiku","1968"
"26-AUG-1968","C-7B Caribou",16,60,3.75,"Thein Ngon","1968"
"03-OCT-1968","C-7B Caribou",16,60,3.75,"Camp Evans","1968"
"07-OCT-1968","C-7B Caribou",16,60,3.75,"Ham Tan","1968"
"01-MAR-1969","C-7B Caribou",16,60,3.75,"Phu Cat Air ...","1969"
"26-JUL-1969","C-7B Caribou",16,60,3.75,"Phuoc Tuy pr...","1969"
"11-SEP-1969","C-7B Caribou",16,60,3.75,"Plei Djereng","1969"
"26-DEC-1969","C-7B Caribou",16,60,3.75,"Tien Phuoc","1969"
"04-APR-1970","C-7B Caribou",16,60,3.75,"Dak Seang","1970"
"06-APR-1970","C-7B Caribou",16,60,3.75,"Dak Seang","1970"
"09-JUN-1970","C-7B Caribou",16,60,3.75,"Tra Bong","1970"
"13-JAN-1971","C-7B Caribou",16,60,3.75,"Dalat","1971"
"16-SEP-1971","C-9A Nightingale (DC-9-30)",1,3,3,"Belleville-S...","1971"
"22-JUL-1953","Canadair C-54GM Argonaut",5,0,0,"Rockliffe-CF...","1953"
